gold,Program,MethodType,RequirementID,MethodID,classGold,VariableTraceValue
N,jhotdraw,Leaf,14,1046,NoTrace,U
N,jhotdraw,Leaf,15,1046,NoTrace,U
N,jhotdraw,Leaf,16,1046,NoTrace,U
N,jhotdraw,Leaf,17,1046,NoTrace,U
N,jhotdraw,Leaf,18,1046,NoTrace,U
N,jhotdraw,Leaf,19,1046,NoTrace,U
N,jhotdraw,Leaf,3,1046,NoTrace,U
N,jhotdraw,Leaf,4,1046,NoTrace,U
N,jhotdraw,Leaf,5,1046,NoTrace,U
N,jhotdraw,Leaf,7,1046,NoTrace,U
N,jhotdraw,Leaf,8,1046,NoTrace,U
N,jhotdraw,Leaf,9,1046,NoTrace,U
N,jhotdraw,Leaf,20,1046,NoTrace,U
N,jhotdraw,Leaf,10,1046,NoTrace,U
N,jhotdraw,Leaf,21,1046,NoTrace,U
N,jhotdraw,Leaf,11,1047,NoTrace,N
N,jhotdraw,Leaf,12,1047,NoTrace,N
N,jhotdraw,Leaf,14,1047,NoTrace,N
N,jhotdraw,Leaf,15,1047,NoTrace,N
N,jhotdraw,Leaf,16,1047,NoTrace,N
N,jhotdraw,Leaf,17,1047,NoTrace,N
N,jhotdraw,Leaf,18,1047,NoTrace,N
N,jhotdraw,Leaf,19,1047,NoTrace,N
N,jhotdraw,Leaf,2,1047,NoTrace,N
N,jhotdraw,Leaf,3,1047,NoTrace,N
N,jhotdraw,Leaf,4,1047,NoTrace,N
N,jhotdraw,Leaf,5,1047,NoTrace,N
N,jhotdraw,Leaf,7,1047,NoTrace,N
N,jhotdraw,Leaf,8,1047,NoTrace,N
N,jhotdraw,Leaf,9,1047,NoTrace,N
N,jhotdraw,Leaf,20,1047,NoTrace,N
N,jhotdraw,Leaf,10,1047,NoTrace,N
N,jhotdraw,Leaf,21,1047,NoTrace,N
N,jhotdraw,Leaf,11,1048,NoTrace,N
N,jhotdraw,Leaf,12,1048,NoTrace,N
N,jhotdraw,Leaf,13,1048,NoTrace,N
N,jhotdraw,Leaf,14,1048,NoTrace,N
N,jhotdraw,Leaf,15,1048,NoTrace,N
N,jhotdraw,Leaf,16,1048,NoTrace,N
N,jhotdraw,Leaf,17,1048,NoTrace,N
N,jhotdraw,Leaf,18,1048,NoTrace,N
N,jhotdraw,Leaf,19,1048,NoTrace,N
N,jhotdraw,Leaf,2,1048,NoTrace,N
N,jhotdraw,Leaf,3,1048,NoTrace,N
N,jhotdraw,Leaf,4,1048,NoTrace,N
N,jhotdraw,Leaf,5,1048,NoTrace,N
N,jhotdraw,Leaf,7,1048,NoTrace,N
N,jhotdraw,Leaf,8,1048,NoTrace,N
N,jhotdraw,Leaf,9,1048,NoTrace,N
N,jhotdraw,Leaf,20,1048,NoTrace,N
N,jhotdraw,Leaf,10,1048,NoTrace,N
N,jhotdraw,Leaf,21,1048,NoTrace,N
N,jhotdraw,Root,11,1049,NoTrace,U
N,jhotdraw,Root,12,1049,NoTrace,U
N,jhotdraw,Root,13,1049,NoTrace,U
N,jhotdraw,Root,14,1049,NoTrace,U
N,jhotdraw,Root,15,1049,NoTrace,U
N,jhotdraw,Root,16,1049,NoTrace,U
N,jhotdraw,Root,17,1049,NoTrace,U
N,jhotdraw,Root,18,1049,NoTrace,U
N,jhotdraw,Root,19,1049,NoTrace,U
N,jhotdraw,Root,2,1049,NoTrace,U
N,jhotdraw,Root,3,1049,NoTrace,U
N,jhotdraw,Root,4,1049,NoTrace,U
N,jhotdraw,Root,5,1049,NoTrace,U
T,jhotdraw,Root,6,1049,Trace,U
N,jhotdraw,Root,7,1049,NoTrace,U
N,jhotdraw,Root,8,1049,NoTrace,U
N,jhotdraw,Root,9,1049,NoTrace,U
N,jhotdraw,Root,20,1049,NoTrace,U
N,jhotdraw,Root,10,1049,NoTrace,U
N,jhotdraw,Root,21,1049,NoTrace,U
N,jhotdraw,Inner,11,1050,NoTrace,N
N,jhotdraw,Inner,12,1050,NoTrace,N
N,jhotdraw,Inner,13,1050,NoTrace,N
N,jhotdraw,Inner,14,1050,NoTrace,N
N,jhotdraw,Inner,15,1050,NoTrace,N
N,jhotdraw,Inner,16,1050,NoTrace,N
N,jhotdraw,Inner,17,1050,NoTrace,N
N,jhotdraw,Inner,18,1050,NoTrace,N
N,jhotdraw,Inner,19,1050,NoTrace,N
N,jhotdraw,Inner,2,1050,NoTrace,N
N,jhotdraw,Inner,3,1050,NoTrace,N
N,jhotdraw,Inner,4,1050,NoTrace,N
N,jhotdraw,Inner,5,1050,NoTrace,N
N,jhotdraw,Inner,7,1050,NoTrace,N
N,jhotdraw,Inner,8,1050,NoTrace,N
N,jhotdraw,Inner,9,1050,NoTrace,N
N,jhotdraw,Inner,20,1050,NoTrace,N
N,jhotdraw,Inner,10,1050,NoTrace,N
N,jhotdraw,Inner,21,1050,NoTrace,N
N,jhotdraw,Leaf,12,1051,NoTrace,U
N,jhotdraw,Leaf,13,1051,NoTrace,U
N,jhotdraw,Leaf,14,1051,NoTrace,U
N,jhotdraw,Leaf,15,1051,NoTrace,U
N,jhotdraw,Leaf,16,1051,NoTrace,U
N,jhotdraw,Leaf,17,1051,NoTrace,U
N,jhotdraw,Leaf,18,1051,NoTrace,U
N,jhotdraw,Leaf,19,1051,NoTrace,U
N,jhotdraw,Leaf,2,1051,NoTrace,U
N,jhotdraw,Leaf,3,1051,NoTrace,U
N,jhotdraw,Leaf,4,1051,NoTrace,U
N,jhotdraw,Leaf,5,1051,NoTrace,U
N,jhotdraw,Leaf,6,1051,Trace,U
N,jhotdraw,Leaf,8,1051,NoTrace,U
N,jhotdraw,Leaf,9,1051,NoTrace,U
N,jhotdraw,Leaf,20,1051,NoTrace,U
N,jhotdraw,Leaf,10,1051,NoTrace,U
N,jhotdraw,Leaf,21,1051,NoTrace,U
N,jhotdraw,Root,11,1052,NoTrace,N
N,jhotdraw,Root,12,1052,NoTrace,N
N,jhotdraw,Root,13,1052,NoTrace,N
N,jhotdraw,Root,14,1052,NoTrace,N
N,jhotdraw,Root,15,1052,NoTrace,N
N,jhotdraw,Root,16,1052,NoTrace,N
N,jhotdraw,Root,17,1052,NoTrace,N
N,jhotdraw,Root,18,1052,NoTrace,N
N,jhotdraw,Root,19,1052,NoTrace,N
N,jhotdraw,Root,2,1052,NoTrace,N
N,jhotdraw,Root,3,1052,NoTrace,N
N,jhotdraw,Root,4,1052,NoTrace,N
N,jhotdraw,Root,5,1052,NoTrace,N
T,jhotdraw,Root,6,1052,Trace,T
N,jhotdraw,Root,7,1052,NoTrace,N
N,jhotdraw,Root,8,1052,NoTrace,N
N,jhotdraw,Root,9,1052,NoTrace,N
N,jhotdraw,Root,20,1052,NoTrace,N
N,jhotdraw,Root,10,1052,NoTrace,N
N,jhotdraw,Root,21,1052,NoTrace,N
N,jhotdraw,Root,11,1053,NoTrace,N
N,jhotdraw,Root,12,1053,NoTrace,N
N,jhotdraw,Root,13,1053,NoTrace,N
N,jhotdraw,Root,14,1053,NoTrace,N
N,jhotdraw,Root,15,1053,NoTrace,N
N,jhotdraw,Root,16,1053,NoTrace,N
N,jhotdraw,Root,17,1053,NoTrace,N
N,jhotdraw,Root,18,1053,NoTrace,N
N,jhotdraw,Root,19,1053,NoTrace,N
N,jhotdraw,Root,3,1053,NoTrace,N
N,jhotdraw,Root,4,1053,NoTrace,N
N,jhotdraw,Root,5,1053,NoTrace,N
N,jhotdraw,Root,7,1053,NoTrace,T
N,jhotdraw,Root,8,1053,NoTrace,N
N,jhotdraw,Root,9,1053,NoTrace,N
N,jhotdraw,Root,20,1053,NoTrace,N
N,jhotdraw,Root,10,1053,NoTrace,N
N,jhotdraw,Root,21,1053,NoTrace,N
N,jhotdraw,Root,11,1054,NoTrace,N
N,jhotdraw,Root,12,1054,NoTrace,N
N,jhotdraw,Root,13,1054,NoTrace,N
N,jhotdraw,Root,14,1054,NoTrace,N
N,jhotdraw,Root,15,1054,NoTrace,N
N,jhotdraw,Root,16,1054,NoTrace,N
N,jhotdraw,Root,17,1054,NoTrace,N
N,jhotdraw,Root,18,1054,NoTrace,N
N,jhotdraw,Root,19,1054,NoTrace,N
N,jhotdraw,Root,3,1054,NoTrace,N
N,jhotdraw,Root,4,1054,NoTrace,N
N,jhotdraw,Root,5,1054,NoTrace,N
T,jhotdraw,Root,6,1054,Trace,T
N,jhotdraw,Root,7,1054,NoTrace,T
N,jhotdraw,Root,8,1054,NoTrace,N
N,jhotdraw,Root,9,1054,NoTrace,N
N,jhotdraw,Root,20,1054,NoTrace,N
N,jhotdraw,Root,10,1054,NoTrace,N
N,jhotdraw,Root,21,1054,NoTrace,N
N,jhotdraw,Root,11,1055,NoTrace,N
N,jhotdraw,Root,12,1055,NoTrace,N
N,jhotdraw,Root,13,1055,NoTrace,N
N,jhotdraw,Root,14,1055,NoTrace,N
N,jhotdraw,Root,15,1055,NoTrace,N
N,jhotdraw,Root,16,1055,NoTrace,N
N,jhotdraw,Root,17,1055,NoTrace,N
N,jhotdraw,Root,18,1055,NoTrace,N
N,jhotdraw,Root,19,1055,NoTrace,N
N,jhotdraw,Root,3,1055,NoTrace,N
N,jhotdraw,Root,4,1055,NoTrace,N
N,jhotdraw,Root,5,1055,NoTrace,N
T,jhotdraw,Root,6,1055,Trace,T
N,jhotdraw,Root,7,1055,NoTrace,T
N,jhotdraw,Root,8,1055,NoTrace,N
N,jhotdraw,Root,9,1055,NoTrace,N
N,jhotdraw,Root,20,1055,NoTrace,N
N,jhotdraw,Root,10,1055,NoTrace,N
N,jhotdraw,Root,21,1055,NoTrace,N
N,jhotdraw,Inner,11,1056,NoTrace,N
N,jhotdraw,Inner,13,1056,NoTrace,N
N,jhotdraw,Inner,14,1056,NoTrace,N
N,jhotdraw,Inner,15,1056,NoTrace,N
N,jhotdraw,Inner,16,1056,NoTrace,N
N,jhotdraw,Inner,17,1056,NoTrace,N
N,jhotdraw,Inner,18,1056,NoTrace,N
N,jhotdraw,Inner,19,1056,NoTrace,N
N,jhotdraw,Inner,1,1056,NoTrace,N
N,jhotdraw,Inner,2,1056,NoTrace,T
N,jhotdraw,Inner,4,1056,NoTrace,N
N,jhotdraw,Inner,5,1056,NoTrace,T
N,jhotdraw,Inner,6,1056,NoTrace,T
N,jhotdraw,Inner,7,1056,NoTrace,N
N,jhotdraw,Inner,8,1056,NoTrace,N
N,jhotdraw,Inner,9,1056,NoTrace,N
N,jhotdraw,Inner,20,1056,NoTrace,N
N,jhotdraw,Inner,10,1056,NoTrace,N
N,jhotdraw,Inner,21,1056,NoTrace,N
N,jhotdraw,Inner,11,1057,NoTrace,N
N,jhotdraw,Inner,12,1057,NoTrace,N
N,jhotdraw,Inner,13,1057,NoTrace,N
N,jhotdraw,Inner,14,1057,NoTrace,N
N,jhotdraw,Inner,15,1057,NoTrace,N
N,jhotdraw,Inner,16,1057,NoTrace,N
N,jhotdraw,Inner,17,1057,NoTrace,N
N,jhotdraw,Inner,18,1057,NoTrace,N
N,jhotdraw,Inner,19,1057,NoTrace,N
N,jhotdraw,Inner,2,1057,NoTrace,N
N,jhotdraw,Inner,4,1057,NoTrace,N
N,jhotdraw,Inner,5,1057,NoTrace,T
N,jhotdraw,Inner,6,1057,NoTrace,T
N,jhotdraw,Inner,7,1057,NoTrace,N
N,jhotdraw,Inner,8,1057,NoTrace,N
N,jhotdraw,Inner,9,1057,NoTrace,N
N,jhotdraw,Inner,20,1057,NoTrace,N
N,jhotdraw,Inner,10,1057,NoTrace,N
N,jhotdraw,Inner,21,1057,NoTrace,N
N,jhotdraw,Leaf,11,1058,NoTrace,N
N,jhotdraw,Leaf,12,1058,NoTrace,N
N,jhotdraw,Leaf,13,1058,NoTrace,N
N,jhotdraw,Leaf,14,1058,NoTrace,N
N,jhotdraw,Leaf,15,1058,NoTrace,N
N,jhotdraw,Leaf,16,1058,NoTrace,N
N,jhotdraw,Leaf,17,1058,NoTrace,N
N,jhotdraw,Leaf,18,1058,NoTrace,N
N,jhotdraw,Leaf,19,1058,NoTrace,N
N,jhotdraw,Leaf,1,1058,NoTrace,N
N,jhotdraw,Leaf,2,1058,NoTrace,N
N,jhotdraw,Leaf,4,1058,NoTrace,N
N,jhotdraw,Leaf,5,1058,NoTrace,N
N,jhotdraw,Leaf,6,1058,NoTrace,N
N,jhotdraw,Leaf,7,1058,NoTrace,N
N,jhotdraw,Leaf,8,1058,NoTrace,N
N,jhotdraw,Leaf,9,1058,NoTrace,N
N,jhotdraw,Leaf,20,1058,NoTrace,N
N,jhotdraw,Leaf,10,1058,NoTrace,N
N,jhotdraw,Leaf,21,1058,NoTrace,N
N,jhotdraw,Leaf,11,1059,NoTrace,N
N,jhotdraw,Leaf,12,1059,NoTrace,N
N,jhotdraw,Leaf,13,1059,NoTrace,N
N,jhotdraw,Leaf,14,1059,NoTrace,N
N,jhotdraw,Leaf,15,1059,NoTrace,N
N,jhotdraw,Leaf,16,1059,NoTrace,N
N,jhotdraw,Leaf,17,1059,NoTrace,N
N,jhotdraw,Leaf,18,1059,NoTrace,N
N,jhotdraw,Leaf,19,1059,NoTrace,N
N,jhotdraw,Leaf,1,1059,NoTrace,N
N,jhotdraw,Leaf,2,1059,NoTrace,N
N,jhotdraw,Leaf,4,1059,NoTrace,N
N,jhotdraw,Leaf,5,1059,NoTrace,N
N,jhotdraw,Leaf,6,1059,NoTrace,N
N,jhotdraw,Leaf,7,1059,NoTrace,N
N,jhotdraw,Leaf,8,1059,NoTrace,N
N,jhotdraw,Leaf,9,1059,NoTrace,N
N,jhotdraw,Leaf,20,1059,NoTrace,N
N,jhotdraw,Leaf,10,1059,NoTrace,N
N,jhotdraw,Leaf,21,1059,NoTrace,N
N,jhotdraw,Inner,11,1060,NoTrace,U
N,jhotdraw,Inner,12,1060,NoTrace,U
N,jhotdraw,Inner,13,1060,NoTrace,U
N,jhotdraw,Inner,14,1060,NoTrace,U
N,jhotdraw,Inner,15,1060,NoTrace,U
N,jhotdraw,Inner,16,1060,NoTrace,U
N,jhotdraw,Inner,18,1060,NoTrace,U
N,jhotdraw,Inner,19,1060,NoTrace,U
N,jhotdraw,Inner,1,1060,NoTrace,U
N,jhotdraw,Inner,2,1060,NoTrace,U
N,jhotdraw,Inner,4,1060,NoTrace,U
N,jhotdraw,Inner,5,1060,NoTrace,U
N,jhotdraw,Inner,6,1060,NoTrace,U
N,jhotdraw,Inner,7,1060,NoTrace,U
N,jhotdraw,Inner,8,1060,NoTrace,U
N,jhotdraw,Inner,9,1060,NoTrace,U
N,jhotdraw,Inner,20,1060,NoTrace,U
N,jhotdraw,Inner,10,1060,NoTrace,U
N,jhotdraw,Inner,21,1060,NoTrace,U
N,jhotdraw,Inner,11,1061,NoTrace,U
N,jhotdraw,Inner,12,1061,NoTrace,U
N,jhotdraw,Inner,13,1061,NoTrace,U
N,jhotdraw,Inner,14,1061,NoTrace,U
N,jhotdraw,Inner,15,1061,NoTrace,U
N,jhotdraw,Inner,16,1061,NoTrace,U
N,jhotdraw,Inner,18,1061,NoTrace,U
N,jhotdraw,Inner,19,1061,NoTrace,U
N,jhotdraw,Inner,1,1061,NoTrace,U
N,jhotdraw,Inner,2,1061,NoTrace,U
N,jhotdraw,Inner,4,1061,NoTrace,U
N,jhotdraw,Inner,5,1061,NoTrace,U
N,jhotdraw,Inner,6,1061,NoTrace,U
N,jhotdraw,Inner,7,1061,NoTrace,U
N,jhotdraw,Inner,8,1061,NoTrace,U
N,jhotdraw,Inner,9,1061,NoTrace,U
N,jhotdraw,Inner,20,1061,NoTrace,U
N,jhotdraw,Inner,10,1061,NoTrace,U
N,jhotdraw,Inner,21,1061,NoTrace,U
N,jhotdraw,Inner,11,1062,NoTrace,N
N,jhotdraw,Inner,12,1062,NoTrace,N
N,jhotdraw,Inner,13,1062,NoTrace,N
N,jhotdraw,Inner,14,1062,NoTrace,N
N,jhotdraw,Inner,15,1062,NoTrace,N
N,jhotdraw,Inner,16,1062,NoTrace,N
N,jhotdraw,Inner,17,1062,NoTrace,N
N,jhotdraw,Inner,18,1062,NoTrace,N
N,jhotdraw,Inner,19,1062,NoTrace,N
N,jhotdraw,Inner,1,1062,NoTrace,N
N,jhotdraw,Inner,2,1062,NoTrace,N
N,jhotdraw,Inner,4,1062,NoTrace,N
N,jhotdraw,Inner,5,1062,NoTrace,N
N,jhotdraw,Inner,6,1062,NoTrace,N
N,jhotdraw,Inner,7,1062,NoTrace,N
N,jhotdraw,Inner,8,1062,NoTrace,N
N,jhotdraw,Inner,9,1062,NoTrace,N
N,jhotdraw,Inner,20,1062,NoTrace,N
N,jhotdraw,Inner,10,1062,NoTrace,N
N,jhotdraw,Inner,21,1062,NoTrace,N
N,jhotdraw,Leaf,11,1063,NoTrace,N
N,jhotdraw,Leaf,12,1063,NoTrace,N
N,jhotdraw,Leaf,13,1063,NoTrace,N
N,jhotdraw,Leaf,14,1063,NoTrace,N
N,jhotdraw,Leaf,15,1063,NoTrace,N
N,jhotdraw,Leaf,16,1063,NoTrace,N
N,jhotdraw,Leaf,17,1063,NoTrace,N
N,jhotdraw,Leaf,18,1063,NoTrace,N
N,jhotdraw,Leaf,19,1063,NoTrace,N
N,jhotdraw,Leaf,1,1063,NoTrace,N
N,jhotdraw,Leaf,2,1063,NoTrace,N
N,jhotdraw,Leaf,4,1063,NoTrace,N
N,jhotdraw,Leaf,5,1063,NoTrace,N
N,jhotdraw,Leaf,6,1063,NoTrace,N
N,jhotdraw,Leaf,7,1063,NoTrace,N
N,jhotdraw,Leaf,8,1063,NoTrace,N
N,jhotdraw,Leaf,9,1063,NoTrace,N
N,jhotdraw,Leaf,20,1063,NoTrace,N
N,jhotdraw,Leaf,10,1063,NoTrace,N
N,jhotdraw,Leaf,21,1063,NoTrace,N
N,jhotdraw,Leaf,11,1064,NoTrace,N
N,jhotdraw,Leaf,12,1064,NoTrace,N
N,jhotdraw,Leaf,13,1064,NoTrace,N
N,jhotdraw,Leaf,14,1064,NoTrace,N
N,jhotdraw,Leaf,16,1064,NoTrace,N
N,jhotdraw,Leaf,17,1064,NoTrace,N
N,jhotdraw,Leaf,18,1064,NoTrace,N
N,jhotdraw,Leaf,19,1064,NoTrace,N
N,jhotdraw,Leaf,1,1064,NoTrace,N
N,jhotdraw,Leaf,2,1064,NoTrace,N
N,jhotdraw,Leaf,4,1064,NoTrace,N
N,jhotdraw,Leaf,5,1064,NoTrace,T
N,jhotdraw,Leaf,6,1064,NoTrace,T
N,jhotdraw,Leaf,7,1064,NoTrace,N
N,jhotdraw,Leaf,8,1064,NoTrace,N
N,jhotdraw,Leaf,9,1064,NoTrace,N
N,jhotdraw,Leaf,20,1064,NoTrace,N
N,jhotdraw,Leaf,10,1064,NoTrace,N
N,jhotdraw,Leaf,21,1064,NoTrace,N
N,jhotdraw,Leaf,11,1065,NoTrace,U
N,jhotdraw,Leaf,12,1065,NoTrace,U
N,jhotdraw,Leaf,13,1065,NoTrace,U
N,jhotdraw,Leaf,14,1065,NoTrace,U
N,jhotdraw,Leaf,15,1065,NoTrace,U
N,jhotdraw,Leaf,16,1065,NoTrace,U
N,jhotdraw,Leaf,17,1065,NoTrace,U
N,jhotdraw,Leaf,18,1065,NoTrace,U
N,jhotdraw,Leaf,19,1065,NoTrace,U
N,jhotdraw,Leaf,1,1065,NoTrace,U
N,jhotdraw,Leaf,2,1065,NoTrace,U
N,jhotdraw,Leaf,4,1065,NoTrace,U
N,jhotdraw,Leaf,5,1065,NoTrace,U
N,jhotdraw,Leaf,6,1065,NoTrace,U
N,jhotdraw,Leaf,7,1065,NoTrace,U
N,jhotdraw,Leaf,8,1065,NoTrace,U
N,jhotdraw,Leaf,9,1065,NoTrace,U
N,jhotdraw,Leaf,20,1065,NoTrace,U
N,jhotdraw,Leaf,10,1065,NoTrace,U
N,jhotdraw,Leaf,21,1065,NoTrace,U
N,jhotdraw,Leaf,11,1066,NoTrace,U
N,jhotdraw,Leaf,12,1066,NoTrace,U
N,jhotdraw,Leaf,13,1066,NoTrace,U
N,jhotdraw,Leaf,14,1066,NoTrace,U
N,jhotdraw,Leaf,15,1066,NoTrace,U
N,jhotdraw,Leaf,16,1066,NoTrace,U
N,jhotdraw,Leaf,17,1066,NoTrace,U
N,jhotdraw,Leaf,19,1066,NoTrace,U
N,jhotdraw,Leaf,1,1066,NoTrace,U
N,jhotdraw,Leaf,2,1066,NoTrace,U
N,jhotdraw,Leaf,4,1066,NoTrace,U
N,jhotdraw,Leaf,5,1066,NoTrace,U
N,jhotdraw,Leaf,6,1066,NoTrace,U
N,jhotdraw,Leaf,7,1066,NoTrace,U
N,jhotdraw,Leaf,8,1066,NoTrace,U
N,jhotdraw,Leaf,9,1066,NoTrace,U
N,jhotdraw,Leaf,20,1066,NoTrace,U
N,jhotdraw,Leaf,10,1066,NoTrace,U
N,jhotdraw,Leaf,21,1066,NoTrace,U
N,jhotdraw,Leaf,11,1067,NoTrace,U
N,jhotdraw,Leaf,12,1067,NoTrace,U
N,jhotdraw,Leaf,13,1067,NoTrace,U
N,jhotdraw,Leaf,14,1067,NoTrace,U
N,jhotdraw,Leaf,15,1067,NoTrace,U
N,jhotdraw,Leaf,16,1067,NoTrace,U
N,jhotdraw,Leaf,17,1067,NoTrace,U
N,jhotdraw,Leaf,19,1067,NoTrace,U
N,jhotdraw,Leaf,1,1067,NoTrace,U
N,jhotdraw,Leaf,2,1067,NoTrace,U
N,jhotdraw,Leaf,4,1067,NoTrace,U
N,jhotdraw,Leaf,5,1067,NoTrace,U
N,jhotdraw,Leaf,6,1067,NoTrace,U
N,jhotdraw,Leaf,7,1067,NoTrace,U
N,jhotdraw,Leaf,8,1067,NoTrace,U
N,jhotdraw,Leaf,9,1067,NoTrace,U
N,jhotdraw,Leaf,20,1067,NoTrace,U
N,jhotdraw,Leaf,10,1067,NoTrace,U
N,jhotdraw,Leaf,21,1067,NoTrace,U
N,jhotdraw,Root,11,1068,NoTrace,U
N,jhotdraw,Root,12,1068,NoTrace,U
N,jhotdraw,Root,13,1068,NoTrace,U
N,jhotdraw,Root,14,1068,NoTrace,U
N,jhotdraw,Root,15,1068,NoTrace,U
N,jhotdraw,Root,16,1068,NoTrace,U
N,jhotdraw,Root,17,1068,NoTrace,U
N,jhotdraw,Root,18,1068,NoTrace,U
N,jhotdraw,Root,19,1068,NoTrace,U
N,jhotdraw,Root,1,1068,NoTrace,U
N,jhotdraw,Root,2,1068,NoTrace,U
N,jhotdraw,Root,5,1068,NoTrace,U
N,jhotdraw,Root,6,1068,NoTrace,U
N,jhotdraw,Root,7,1068,NoTrace,U
N,jhotdraw,Root,8,1068,NoTrace,U
N,jhotdraw,Root,9,1068,NoTrace,U
N,jhotdraw,Root,20,1068,NoTrace,U
N,jhotdraw,Root,10,1068,NoTrace,U
N,jhotdraw,Root,21,1068,NoTrace,U
N,jhotdraw,Leaf,11,1069,NoTrace,U
N,jhotdraw,Leaf,12,1069,NoTrace,U
N,jhotdraw,Leaf,13,1069,NoTrace,U
N,jhotdraw,Leaf,14,1069,NoTrace,U
N,jhotdraw,Leaf,15,1069,NoTrace,U
N,jhotdraw,Leaf,16,1069,NoTrace,U
N,jhotdraw,Leaf,17,1069,NoTrace,U
N,jhotdraw,Leaf,19,1069,NoTrace,U
N,jhotdraw,Leaf,1,1069,NoTrace,U
N,jhotdraw,Leaf,4,1069,NoTrace,U
N,jhotdraw,Leaf,5,1069,NoTrace,U
N,jhotdraw,Leaf,6,1069,NoTrace,U
N,jhotdraw,Leaf,7,1069,NoTrace,U
N,jhotdraw,Leaf,8,1069,NoTrace,U
N,jhotdraw,Leaf,9,1069,NoTrace,U
N,jhotdraw,Leaf,20,1069,NoTrace,U
N,jhotdraw,Leaf,10,1069,NoTrace,U
N,jhotdraw,Leaf,21,1069,NoTrace,U
N,jhotdraw,Leaf,11,1070,NoTrace,U
N,jhotdraw,Leaf,12,1070,NoTrace,U
N,jhotdraw,Leaf,13,1070,NoTrace,U
N,jhotdraw,Leaf,14,1070,NoTrace,U
N,jhotdraw,Leaf,15,1070,NoTrace,U
N,jhotdraw,Leaf,16,1070,NoTrace,U
N,jhotdraw,Leaf,17,1070,NoTrace,U
N,jhotdraw,Leaf,19,1070,NoTrace,U
N,jhotdraw,Leaf,1,1070,NoTrace,U
N,jhotdraw,Leaf,4,1070,NoTrace,U
N,jhotdraw,Leaf,5,1070,NoTrace,U
N,jhotdraw,Leaf,6,1070,NoTrace,U
N,jhotdraw,Leaf,7,1070,NoTrace,U
N,jhotdraw,Leaf,8,1070,NoTrace,U
N,jhotdraw,Leaf,9,1070,NoTrace,U
N,jhotdraw,Leaf,20,1070,NoTrace,U
N,jhotdraw,Leaf,10,1070,NoTrace,U
N,jhotdraw,Leaf,21,1070,NoTrace,U
N,jhotdraw,Inner,11,1071,NoTrace,N
N,jhotdraw,Inner,12,1071,NoTrace,N
N,jhotdraw,Inner,13,1071,NoTrace,N
N,jhotdraw,Inner,14,1071,NoTrace,N
N,jhotdraw,Inner,15,1071,NoTrace,N
N,jhotdraw,Inner,16,1071,NoTrace,N
N,jhotdraw,Inner,17,1071,NoTrace,N
N,jhotdraw,Inner,18,1071,NoTrace,N
N,jhotdraw,Inner,19,1071,NoTrace,N
N,jhotdraw,Inner,1,1071,NoTrace,N
N,jhotdraw,Inner,2,1071,NoTrace,N
N,jhotdraw,Inner,4,1071,NoTrace,N
N,jhotdraw,Inner,5,1071,NoTrace,N
N,jhotdraw,Inner,6,1071,NoTrace,N
N,jhotdraw,Inner,7,1071,NoTrace,N
N,jhotdraw,Inner,8,1071,NoTrace,N
N,jhotdraw,Inner,9,1071,NoTrace,N
N,jhotdraw,Inner,20,1071,NoTrace,N
N,jhotdraw,Inner,10,1071,NoTrace,N
N,jhotdraw,Inner,21,1071,NoTrace,N
N,jhotdraw,Inner,11,1072,NoTrace,N
N,jhotdraw,Inner,12,1072,NoTrace,N
N,jhotdraw,Inner,13,1072,NoTrace,N
N,jhotdraw,Inner,14,1072,NoTrace,N
N,jhotdraw,Inner,15,1072,NoTrace,N
N,jhotdraw,Inner,16,1072,NoTrace,N
N,jhotdraw,Inner,17,1072,NoTrace,N
N,jhotdraw,Inner,18,1072,NoTrace,N
N,jhotdraw,Inner,19,1072,NoTrace,N
N,jhotdraw,Inner,1,1072,NoTrace,N
N,jhotdraw,Inner,2,1072,NoTrace,N
N,jhotdraw,Inner,4,1072,NoTrace,N
N,jhotdraw,Inner,5,1072,NoTrace,N
N,jhotdraw,Inner,6,1072,NoTrace,N
N,jhotdraw,Inner,7,1072,NoTrace,N
N,jhotdraw,Inner,8,1072,NoTrace,N
N,jhotdraw,Inner,9,1072,NoTrace,N
N,jhotdraw,Inner,20,1072,NoTrace,N
N,jhotdraw,Inner,10,1072,NoTrace,N
N,jhotdraw,Inner,21,1072,NoTrace,N
N,jhotdraw,Inner,11,1073,NoTrace,N
N,jhotdraw,Inner,12,1073,NoTrace,N
N,jhotdraw,Inner,13,1073,NoTrace,N
N,jhotdraw,Inner,14,1073,NoTrace,N
N,jhotdraw,Inner,15,1073,NoTrace,N
N,jhotdraw,Inner,16,1073,NoTrace,N
N,jhotdraw,Inner,17,1073,NoTrace,N
N,jhotdraw,Inner,18,1073,NoTrace,N
N,jhotdraw,Inner,19,1073,NoTrace,N
N,jhotdraw,Inner,1,1073,NoTrace,N
N,jhotdraw,Inner,2,1073,NoTrace,N
N,jhotdraw,Inner,4,1073,NoTrace,N
N,jhotdraw,Inner,5,1073,NoTrace,N
N,jhotdraw,Inner,6,1073,NoTrace,N
N,jhotdraw,Inner,7,1073,NoTrace,N
N,jhotdraw,Inner,8,1073,NoTrace,N
N,jhotdraw,Inner,9,1073,NoTrace,N
N,jhotdraw,Inner,20,1073,NoTrace,N
N,jhotdraw,Inner,10,1073,NoTrace,N
